,,1,2,3,4,5,6,7,8,,,,2.449489743
0.59200001,0.81395531,0.36399999,0.35600001,0.34799999,0.36000001,0.34799999,0.352,0.34,0.34400001,0.34,0.350222222,0.81395531,0.008024653
0.972,1.32924592,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.32924592,1.17028E-16
0.028,1.77467573,0.048,0.044,0.04,0.048,0.044,0.048,0.044,0.044,0.04,0.044444444,1.77467573,0.002948111
0.244,1.90465617,0.156,0.164,0.168,0.17200001,0.176,0.184,0.176,0.176,0.156,0.169777779,1.90465617,0.009064924
0.83999997,2.3524065,0.95599997,0.98000002,0.972,0.972,0.98000002,0.98000002,0.972,0.972,0.95599997,0.971111111,2.3524065,0.008799569
0.68000001,1.99327636,0.86400002,0.86400002,0.85600001,0.852,0.83200002,0.83200002,0.83600003,0.83200002,0.83200002,0.844444462,1.99327636,0.013524552
0.112,1.16399086,0.112,0.1,0.124,0.12,0.132,0.116,0.12,0.108,0.1,0.114666667,1.16399086,0.010154364
0.34799999,0.92442632,0.69999999,0.68000001,0.68800002,0.69599998,0.66399997,0.63200003,0.676,0.67199999,0.63200003,0.671111113,0.92442632,0.023458909
0.57599998,1.13497353,0.35600001,0.32800001,0.34,0.31999999,0.34799999,0.34,0.34799999,0.33199999,0.31999999,0.336888886,1.13497353,0.012041084
0.972,2.11088586,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.991111091,2.11088586,0.001662959
0.028,2.12159085,0.044,0.044,0.044,0.044,0.048,0.044,0.044,0.044,0.044,0.044444444,2.12159085,0.001257079
0.244,2.05566025,0.132,0.152,0.152,0.152,0.156,0.152,0.152,0.156,0.132,0.148444444,2.05566025,0.008933223
0.83999997,1.90266597,0.97600001,0.98000002,0.95999998,0.96799999,0.96799999,0.95999998,0.972,0.96399999,0.95999998,0.967555549,1.90266597,0.006913946
0.676,1.00600219,0.88,0.884,0.87599999,0.87199998,0.86799997,0.87199998,0.86400002,0.86400002,0.86400002,0.871555553,1.00600219,0.006913926
0.104,0.74934405,0.112,0.108,0.112,0.104,0.108,0.104,0.12800001,0.112,0.104,0.110222223,0.74934405,0.007083282
0.35600001,1.2003355,0.68800002,0.69999999,0.68000001,0.67199999,0.676,0.676,0.69199997,0.69599998,0.67199999,0.68355555,1.2003355,0.010056626
0.57200003,1.23265922,0.324,0.336,0.34400001,0.34400001,0.35600001,0.352,0.34799999,0.34400001,0.324,0.341333337,1.23265922,0.010666668
0.972,0.60664195,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.99199998,0.98799998,0.98799998,0.990666647,0.60664195,0.001885618
0.028,0.40404415,0.044,0.044,0.044,0.044,0.044,0.048,0.044,0.044,0.044,0.044444444,0.40404415,0.001257079
0.244,0.86830354,0.116,0.124,0.124,0.12800001,0.12800001,0.12800001,0.124,0.12800001,0.116,0.124000004,0.86830354,0.004618806
0.83999997,2.04493713,0.96399999,0.98000002,0.97600001,0.97600001,0.972,0.96399999,0.95200002,0.95200002,0.95200002,0.965333342,2.04493713,0.010666664
0.676,2.39128971,0.90799999,0.92799997,0.89600003,0.88,0.884,0.89200002,0.89999998,0.90399998,0.88,0.896888886,2.39128971,0.014578851
0.108,1.92996335,0.1,0.088,0.1,0.088,0.1,0.116,0.12,0.13600001,0.088,0.104000001,1.92996335,0.015776215
0.368,2.01742315,0.676,0.66000003,0.67199999,0.66000003,0.66399997,0.66000003,0.676,0.69199997,0.66000003,0.668888894,2.01742315,0.010460962
0.57200003,1.40555847,0.34,0.33199999,0.36000001,0.34799999,0.37599999,0.34400001,0.34799999,0.34400001,0.33199999,0.347111109,1.40555847,0.01303367
0.97600001,1.23262489,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.98799998,0.990666647,1.23262489,0.001885618
0.024,0.80501854,0.044,0.044,0.044,0.044,0.044,0.04,0.044,0.044,0.04,0.043111111,0.80501854,0.001662959
0.23999999,0.13620244,0.084,0.1,0.112,0.104,0.092,0.084,0.084,0.1,0.084,0.093777778,0.13620244,0.009997531
0.83200002,0.70243102,0.972,0.972,0.95599997,0.95599997,0.95999998,0.96799999,0.972,0.98000002,0.95599997,0.965777767,0.70243102,0.008456149
0.67199999,0.91410387,0.94,0.93599999,0.92400002,0.912,0.90799999,0.91600001,0.93599999,0.92799997,0.90799999,0.923111107,0.91410387,0.011892521
0.1,1.68241537,0.064,0.08,0.08,0.096,0.088,0.076,0.08,0.088,0.064,0.079555556,1.68241537,0.01005663
0.34,1.92699814,0.69599998,0.66799998,0.65600002,0.64399999,0.66000003,0.69599998,0.71200001,0.69599998,0.64399999,0.674666662,1.92699814,0.024147689
0.56800002,1.83992028,0.34400001,0.336,0.34400001,0.324,0.384,0.31999999,0.35600001,0.34799999,0.31999999,0.341777778,1.83992028,0.01923988
0.972,1.93208432,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.99199998,0.99199998,0.98799998,0.990666647,1.93208432,0.001885618
0.028,1.64447212,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,1.64447212,6.93889E-18
0.23999999,0.86056668,0.068,0.064,0.068,0.052,0.048,0.052,0.072,0.076,0.048,0.060888889,0.86056668,0.010289633
0.83999997,0.67851615,0.98400003,0.972,0.972,0.97600001,0.98000002,0.98000002,0.98400003,0.96799999,0.96799999,0.97600001,0.67851615,0.005962863
0.67199999,0.07690433,0.95599997,0.95200002,0.94,0.93599999,0.93599999,0.95200002,0.95200002,0.94800001,0.93599999,0.945333334,0.07690433,0.007774608
0.1,0.77634263,0.072,0.072,0.064,0.092,0.088,0.088,0.092,0.072,0.064,0.078222222,0.77634263,0.011012899
0.36000001,1.09156334,0.68800002,0.68000001,0.68800002,0.708,0.69199997,0.68800002,0.69999999,0.71600002,0.68000001,0.69333334,1.09156334,0.011623729
0.53200001,1.46350813,0.34799999,0.352,0.35600001,0.34400001,0.36000001,0.32800001,0.31999999,0.324,0.31999999,0.339111112,1.46350813,0.015176334
0.972,2.12776136,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.99199998,0.98799998,0.991111091,2.12776136,0.001662959
0.028,1.89609039,0.048,0.04,0.044,0.044,0.04,0.044,0.044,0.044,0.04,0.043111111,1.89609039,0.002514157
0.236,1.73024249,0.044,0.044,0.044,0.044,0.044,0.044,0.048,0.044,0.044,0.044444444,1.73024249,0.001257079
0.83600003,1.77580726,0.99199998,0.99199998,0.98799998,0.99199998,0.98400003,0.99199998,0.99199998,0.99199998,0.98400003,0.989777769,1.77580726,0.003325898
0.68000001,1.18116307,0.95999998,0.95599997,0.95599997,0.95599997,0.95200002,0.95599997,0.95999998,0.95200002,0.95200002,0.955555544,1.18116307,0.002948094
0.104,0.37082353,0.068,0.076,0.068,0.08,0.076,0.068,0.076,0.068,0.068,0.072,0.37082353,0.004618802
0.36000001,0.30045748,0.68400002,0.68800002,0.68800002,0.68400002,0.68800002,0.68000001,0.68400002,0.68400002,0.68000001,0.684444462,0.30045748,0.002948114
0.57599998,0.57495666,0.34799999,0.34400001,0.35600001,0.34400001,0.34,0.352,0.34400001,0.34400001,0.34,0.345777782,0.57495666,0.005028315
0.972,1.4136107,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.4136107,1.17028E-16
0.028,1.49477661,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,1.49477661,6.93889E-18
0.23999999,1.76272023,0.048,0.04,0.048,0.044,0.044,0.048,0.04,0.044,0.04,0.044,1.76272023,0.003265986
0.83200002,2.12472534,0.98799998,0.98799998,0.98799998,0.99199998,0.98799998,0.99199998,0.99199998,0.98799998,0.98799998,0.989333313,2.12472534,0.001885618
0.66399997,1.75611067,0.94400001,0.94400001,0.95599997,0.95599997,0.95599997,0.95200002,0.94800001,0.95599997,0.94400001,0.95066666,1.75611067,0.005333316
0.112,1.47095978,0.068,0.064,0.06,0.064,0.08,0.08,0.072,0.076,0.06,0.069333333,1.47095978,0.007542472
0.352,1.29939055,0.69199997,0.69199997,0.69199997,0.68800002,0.68800002,0.68800002,0.68800002,0.68000001,0.68000001,0.687555557,1.29939055,0.004399763
0.57599998,0.52125341,0.324,0.34,0.31600001,0.324,0.32800001,0.336,0.34400001,0.33199999,0.31600001,0.328888892,0.52125341,0.009386093
0.972,0.24589267,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.24589267,1.17028E-16
0.028,0.43522447,0.044,0.044,0.048,0.044,0.044,0.044,0.044,0.044,0.044,0.044444444,0.43522447,0.001257079
0.23999999,1.28967762,0.048,0.048,0.04,0.052,0.044,0.048,0.056,0.048,0.04,0.047111111,1.28967762,0.004909049
0.83200002,1.69678259,0.99199998,0.99199998,0.98400003,0.98400003,0.98000002,0.98400003,0.98400003,0.98400003,0.98000002,0.984888906,1.69678259,0.004121592
0.65600002,1.68495119,0.94800001,0.95200002,0.95200002,0.94800001,0.95599997,0.94400001,0.94800001,0.94400001,0.94400001,0.948444452,1.68495119,0.003975226
0.12,2.04664207,0.072,0.056,0.08,0.072,0.072,0.076,0.064,0.064,0.056,0.068,2.04664207,0.008
0.34799999,2.00579643,0.68800002,0.69199997,0.69599998,0.69199997,0.68800002,0.69199997,0.676,0.69599998,0.676,0.688444434,2.00579643,0.007166441
0.58399999,1.38581932,0.33199999,0.324,0.34,0.324,0.336,0.32800001,0.336,0.352,0.324,0.332888889,1.38581932,0.008799551
0.97600001,1.20258749,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.20258749,1.17028E-16
0.024,0.84937221,0.044,0.044,0.04,0.048,0.04,0.044,0.044,0.04,0.04,0.042666667,0.84937221,0.002666667
0.23199999,0.22432677,0.04,0.044,0.048,0.044,0.048,0.048,0.044,0.056,0.04,0.045777778,0.22432677,0.004661373
0.82800001,0.64858806,0.99199998,0.98799998,0.99199998,0.99199998,0.99199998,0.98400003,0.98799998,0.98799998,0.98400003,0.98888888,0.64858806,0.00314268
0.66399997,0.96168363,0.94800001,0.95200002,0.95200002,0.95599997,0.95200002,0.94800001,0.95200002,0.94400001,0.94400001,0.949777788,0.96168363,0.003823251
0.116,1.71730351,0.072,0.08,0.068,0.076,0.068,0.072,0.076,0.072,0.068,0.072444444,1.71730351,0.003975232
0.352,1.91229701,0.69199997,0.68800002,0.68400002,0.68000001,0.68800002,0.68800002,0.676,0.68400002,0.676,0.684000009,1.91229701,0.005333333
0.57200003,1.76271725,0.34400001,0.34400001,0.34799999,0.35600001,0.336,0.35600001,0.336,0.34799999,0.336,0.344888891,1.76271725,0.007489913
0.97600001,2.01855636,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,2.01855636,1.17028E-16
0.024,1.6426717,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,1.6426717,6.93889E-18
0.236,0.91265339,0.048,0.04,0.044,0.044,0.04,0.048,0.04,0.044,0.04,0.043111111,0.91265339,0.003142697
0.824,0.76002812,0.99199998,0.99199998,0.98799998,0.99199998,0.99599999,0.98799998,0.99199998,0.99199998,0.98799998,0.991111092,0.76002812,0.00251416
0.66000003,0.17042212,0.95200002,0.95999998,0.95200002,0.95599997,0.95599997,0.95599997,0.95200002,0.95999998,0.95200002,0.955111106,0.17042212,0.003142678
0.096,0.71714813,0.068,0.068,0.064,0.068,0.08,0.068,0.064,0.072,0.064,0.068444444,0.71714813,0.004786813
0.34799999,1.13710845,0.676,0.68000001,0.68800002,0.68800002,0.69199997,0.69199997,0.68800002,0.68800002,0.676,0.685333337,1.13710845,0.005962843
0.60399997,1.46525502,0.34799999,0.34400001,0.34799999,0.34799999,0.34,0.32800001,0.34400001,0.34799999,0.32800001,0.341777778,1.46525502,0.007799962
0.97600001,2.0607574,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,2.0607574,1.17028E-16
0.024,1.89804876,0.044,0.044,0.044,0.048,0.044,0.048,0.044,0.044,0.044,0.044888889,1.89804876,0.001662959
0.236,1.63447011,0.048,0.048,0.048,0.044,0.044,0.044,0.044,0.048,0.044,0.045777778,1.63447011,0.001987616
0.824,1.7362175,0.99599999,0.99599999,0.99599999,0.99599999,0.99199998,0.98799998,0.99199998,0.99199998,0.98799998,0.992888873,1.7362175,0.003142701
0.66000003,1.04865265,0.95200002,0.95599997,0.95599997,0.95200002,0.95200002,0.95999998,0.95999998,0.94800001,0.94800001,0.953777776,1.04865265,0.004262946
0.092,0.46225378,0.064,0.068,0.068,0.068,0.06,0.068,0.068,0.068,0.06,0.065777778,0.46225378,0.003325918
0.34799999,0.24177772,0.67199999,0.66399997,0.67199999,0.66799998,0.66399997,0.67199999,0.66799998,0.676,0.66399997,0.668888871,0.24177772,0.004121619
0.59600002,0.60686433,0.34400001,0.35600001,0.35600001,0.36000001,0.35600001,0.35600001,0.35600001,0.336,0.336,0.350666674,0.60686433,0.008844336
0.97600001,1.31610119,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.31610119,1.17028E-16
0.028,1.45204103,0.044,0.044,0.044,0.044,0.048,0.044,0.048,0.044,0.044,0.044888889,1.45204103,0.001662959
0.23199999,1.81736147,0.044,0.044,0.048,0.048,0.044,0.044,0.044,0.044,0.044,0.044888889,1.81736147,0.001662959
0.81599998,2.19884729,0.98799998,0.99199998,0.99599999,0.99599999,0.99599999,0.99599999,0.99599999,0.99599999,0.98799998,0.993777764,2.19884729,0.003325922
0.65600002,1.73181498,0.96399999,0.95999998,0.95999998,0.95599997,0.95200002,0.95200002,0.95200002,0.95200002,0.95200002,0.955555558,1.73181498,0.00439976
0.104,1.54419541,0.064,0.056,0.06,0.068,0.064,0.06,0.064,0.064,0.056,0.061777778,1.54419541,0.003823256
0.34400001,1.41062057,0.67199999,0.68000001,0.676,0.68400002,0.67199999,0.676,0.68000001,0.68000001,0.67199999,0.676888891,1.41062057,0.004121619
0.60399997,0.38312352,0.36000001,0.352,0.35600001,0.352,0.34799999,0.352,0.35600001,0.35600001,0.34799999,0.353333336,0.38312352,0.003771244
0.97600001,0.26875365,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.26875365,1.17028E-16
0.028,0.31834692,0.044,0.044,0.044,0.044,0.044,0.048,0.044,0.048,0.044,0.044888889,0.31834692,0.001662959
0.236,1.32011032,0.056,0.052,0.048,0.052,0.044,0.044,0.044,0.04,0.04,0.046666667,1.32011032,0.005333333
0.81199998,1.69568455,0.98400003,0.98400003,0.98400003,0.98799998,0.98400003,0.99199998,0.99199998,0.98799998,0.98400003,0.986666674,1.69568455,0.003265964
0.65600002,1.67753327,0.96799999,0.95200002,0.95999998,0.94800001,0.95999998,0.95599997,0.96399999,0.96399999,0.94800001,0.957777771,1.67753327,0.006827676
0.096,2.01514173,0.036,0.024,0.036,0.04,0.048,0.048,0.048,0.056,0.024,0.04,2.01514173,0.010498677
0.34400001,2.05001807,0.66000003,0.66799998,0.65600002,0.676,0.676,0.676,0.676,0.69199997,0.65600002,0.670666669,2.05001807,0.011155452
0.60399997,1.3642776,0.34,0.34,0.34799999,0.352,0.36399999,0.35600001,0.36000001,0.368,0.34,0.352,1.3642776,0.010154365
0.98000002,1.20744491,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.20744491,1.17028E-16
0.024,0.79109806,0.048,0.044,0.044,0.044,0.044,0.044,0.048,0.044,0.044,0.044888889,0.79109806,0.001662959
0.228,0.22617483,0.052,0.052,0.052,0.056,0.052,0.052,0.052,0.052,0.052,0.052444444,0.22617483,0.001257079
0.81199998,0.71102238,0.98400003,0.98799998,0.98400003,0.98400003,0.98400003,0.98400003,0.98400003,0.98400003,0.98400003,0.984444469,0.71102238,0.001257063
0.65200001,0.90993404,0.96399999,0.96399999,0.972,0.96399999,0.96399999,0.96399999,0.972,0.96799999,0.96399999,0.966222214,0.90993404,0.003325922
0.096,1.79661,0.032,0.04,0.032,0.024,0.036,0.036,0.028,0.032,0.024,0.031555556,1.79661,0.005144816
0.36000001,1.91530514,0.65200001,0.65600002,0.648,0.648,0.65200001,0.64399999,0.63999999,0.64399999,0.63999999,0.647111111,1.91530514,0.005258748
0.59600002,1.81638217,0.36000001,0.34400001,0.33199999,0.336,0.34400001,0.34,0.34799999,0.34,0.33199999,0.341777778,1.81638217,0.008243221
0.98000002,2.0451467,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,2.0451467,1.17028E-16
0.024,1.5906719,0.044,0.048,0.044,0.044,0.044,0.044,0.044,0.048,0.044,0.044888889,1.5906719,0.001662959
0.23199999,0.95862454,0.056,0.048,0.052,0.052,0.052,0.052,0.052,0.052,0.048,0.051555556,0.95862454,0.002266231
0.81199998,0.82610166,0.98400003,0.98400003,0.98400003,0.98000002,0.98400003,0.98799998,0.98400003,0.98400003,0.98000002,0.983555578,0.82610166,0.002266223
0.64399999,0.09289864,0.96799999,0.96399999,0.97600001,0.96799999,0.96399999,0.96399999,0.96799999,0.972,0.96399999,0.967555549,0.09289864,0.003975238
0.096,0.90839922,0.052,0.044,0.04,0.04,0.036,0.036,0.04,0.036,0.036,0.04,0.90839922,0.004988877
0.352,0.97798514,0.62800002,0.63599998,0.63999999,0.63200003,0.63200003,0.63599998,0.63999999,0.63599998,0.62800002,0.634222224,0.97798514,0.004262946
0.60399997,1.43251586,0.352,0.34799999,0.352,0.352,0.35600001,0.352,0.34799999,0.36000001,0.34799999,0.351999999,1.43251586,0.003771243
0.97600001,2.02298546,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,2.02298546,1.17028E-16
0.024,0.88645732,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.88645732,6.93889E-18
0.244,0.95912069,0.048,0.052,0.048,0.056,0.052,0.052,0.052,0.052,0.048,0.051111111,0.95912069,0.002514157
0.81599998,1.18386984,0.98400003,0.98400003,0.98799998,0.98400003,0.98400003,0.98400003,0.98400003,0.98400003,0.98400003,0.984444469,1.18386984,0.001257063
0.66000003,0.8066662,0.97600001,0.972,0.97600001,0.96799999,0.972,0.96799999,0.96399999,0.96799999,0.96399999,0.969777774,0.8066662,0.004262969
0.108,1.19605088,0.048,0.052,0.048,0.052,0.06,0.048,0.052,0.052,0.048,0.051111111,1.19605088,0.003664983
0.34,1.09434724,0.62800002,0.62,0.62400001,0.62400001,0.62,0.62800002,0.616,0.62400001,0.616,0.62222223,1.09434724,0.004262969
0.60000002,0.80132419,0.36399999,0.35600001,0.36399999,0.36000001,0.352,0.352,0.36000001,0.35600001,0.352,0.357333336,0.80132419,0.0046188
0.97600001,1.20607197,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.20607197,1.17028E-16
0.028,0.89348215,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.89348215,6.93889E-18
0.23999999,0.9543339,0.064,0.06,0.064,0.052,0.052,0.052,0.052,0.052,0.052,0.055555556,0.9543339,0.005144816
0.81599998,1.19341254,0.972,0.97600001,0.97600001,0.98000002,0.98000002,0.98799998,0.98400003,0.98400003,0.972,0.979111122,1.19341254,0.005258739
0.65600002,0.81619459,0.94,0.95599997,0.94400001,0.95599997,0.96399999,0.96799999,0.97600001,0.972,0.94,0.957333327,0.81619459,0.012927146
0.116,1.08796239,0.052,0.06,0.048,0.06,0.056,0.052,0.056,0.06,0.048,0.054666667,1.08796239,0.004618802
0.34799999,1.02475083,0.61199999,0.62,0.62,0.60399997,0.616,0.62,0.61199999,0.62,0.60399997,0.614222213,1.02475083,0.006285405
0.59200001,0.87907124,0.368,0.37200001,0.37599999,0.368,0.368,0.368,0.352,0.36000001,0.352,0.36488889,0.87907124,0.007950463
0.97600001,1.15674281,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.15674281,1.17028E-16
0.028,0.87464356,0.048,0.048,0.048,0.048,0.044,0.044,0.044,0.044,0.044,0.045777778,0.87464356,0.001987616
0.244,1.01492417,0.064,0.06,0.06,0.064,0.06,0.068,0.068,0.068,0.06,0.063555556,1.01492417,0.003499559
0.81199998,1.17859614,0.972,0.972,0.97600001,0.972,0.972,0.972,0.97600001,0.97600001,0.972,0.973333337,1.17859614,0.001885623
0.65200001,0.82374197,0.94,0.94400001,0.94800001,0.93599999,0.94800001,0.94,0.94,0.94400001,0.93599999,0.94177778,0.82374197,0.004262969
0.1,1.16987693,0.08,0.072,0.076,0.084,0.072,0.064,0.068,0.048,0.048,0.068,1.16987693,0.012073847
0.34,1.04140663,0.60799998,0.616,0.60399997,0.60000002,0.616,0.61199999,0.62,0.616,0.60000002,0.61022222,1.04140663,0.007083276
0.60000002,0.92592913,0.368,0.368,0.37200001,0.37200001,0.368,0.37200001,0.36399999,0.368,0.36399999,0.368444446,0.92592913,0.002948118
0.98000002,1.27123713,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,1.27123713,1.17028E-16
0.024,0.94904935,0.052,0.052,0.052,0.052,0.048,0.052,0.052,0.052,0.048,0.051111111,0.94904935,0.001662959
0.23999999,0.9600355,0.068,0.064,0.064,0.064,0.06,0.068,0.06,0.06,0.06,0.063111111,0.9600355,0.003142697
0.80800003,1.08018434,0.972,0.98000002,0.972,0.972,0.972,0.98000002,0.97600001,0.972,0.972,0.974222228,1.08018434,0.003325926
0.63999999,0.80884969,0.94800001,0.94400001,0.94800001,0.94800001,0.93599999,0.93599999,0.94,0.93599999,0.93599999,0.941333333,0.80884969,0.005333343
0.1,1.13164127,0.084,0.08,0.092,0.084,0.092,0.1,0.084,0.096,0.08,0.088,1.13164127,0.006798693
0.352,1.15817237,0.60799998,0.59600002,0.60399997,0.60000002,0.60799998,0.60399997,0.60799998,0.60399997,0.59600002,0.603111101,1.15817237,0.004532444
0.61199999,0.85597849,0.384,0.38,0.37599999,0.37200001,0.37200001,0.36000001,0.37599999,0.37200001,0.36000001,0.372444448,0.85597849,0.007646507
